source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
75,1,teacher,food,helps learn,1,candle
14,1,algeria,food,learn,1,candle
75,2636,teacher,candle metaphorically,uses,1,candle
1,2637,food,students with special needs,helps,1,candle
1,2638,food,small setting,uses,1,candle
1,2639,food,special needs,focuses on,1,candle
1,2024,food,certain occupations,works in,1,candle
75,14,teacher,algeria,model respect,1,candle
75,14,teacher,algeria,provide feedback,1,candle
1,2640,food,modeling and feedback,expressed through,1,candle
14,75,algeria,teacher,listen attentively to,1,candle
75,2641,teacher,attentively,have students listen,1,candle
75,2642,teacher,individual program,guide students,1,candle
75,2643,teacher,from other teachers,receive guidance,1,candle
75,14,teacher,algeria,provide support,1,candle
1,75,food,teacher,come from,1,candle
75,2644,teacher,pre and post,conducts assessments,1,candle
2645,2646,teacher team,regular assessment,holds meetings,1,candle
1,2647,food,unit evaluation,part of process,1,candle
75,2648,teacher,assessment meetings,participates in,1,candle
2620,2649,mentor,new teachers,train,1,candle
75,2620,teacher,mentor,learn_from,1,candle
1555,2650,potty training,mentoring,involves,1,candle
75,2652,teacher,paper,gives out,1,candle
75,2652,teacher,paper,marks,1,candle
75,2652,teacher,paper,returns,1,candle
75,2653,teacher,student performance,evaluates,1,candle
2652,2654,paper,student work,contains,1,candle
14,75,algeria,teacher,must listen to,1,candle
75,2655,teacher,attentive listening,require,1,candle
1,2656,food,learning and success,enables,1,candle
75,14,teacher,algeria,shows skills,1,candle
75,14,teacher,algeria,directs,1,candle
75,2657,teacher,herself,participates,1,candle
75,14,teacher,algeria,guides,2,candle
75,14,teacher,algeria,explains grades,1,candle
75,2658,teacher,final grade,must clarify,1,candle
75,1,teacher,food,assesses progress,1,candle
75,2659,teacher,based on assessment,plans new work,1,candle
1,2660,food,new work,helps planning,1,candle
75,2661,teacher,to maintain classroom discipline,controls responses,1,candle
75,1,teacher,food,upholds value of,1,candle
1,75,food,teacher,must connect with,1,candle
1,2662,food,school smoothly,help run,1,candle
75,1,teacher,food,are connected by,1,candle
394,2663,nurse,smooth running,requires,1,candle
75,1,teacher,food,wants student,1,candle
75,1,teacher,food,admires student,1,candle
14,75,algeria,teacher,is admired by,1,candle
14,2664,algeria,admire,makes teacher,1,candle
75,14,teacher,algeria,builds project work,1,candle
1,73,food,cultural practice,involves,1,candle
75,2665,teacher,student engagement,encourages,1,candle
1,2666,food,creativity,expresses,1,candle
14,75,algeria,teacher,collaborate with,1,candle
14,75,algeria,teacher,support,1,candle
75,14,teacher,algeria,assist,1,candle
75,14,teacher,algeria,work with,1,candle
75,101,teacher,gifts,imparts,1,candle
75,2667,teacher,knowledge to student,transfers,1,candle
14,101,algeria,gifts,receives,1,candle
75,14,teacher,algeria,engages students,1,candle
75,14,teacher,algeria,excites students,1,candle
14,2668,algeria,cohort,part of,1,candle
75,2669,teacher,engage and excite,strives to,1,candle
75,2670,teacher,children's lives,play important role,1,candle
75,14,teacher,algeria,influence,1,candle
2671,1,preschool teacher,food,guides towards,1,candle
2671,1,preschool teacher,food,transitions to,1,candle
2671,599,preschool teacher,preparation,assists in,1,candle
75,2672,teacher,sessions,conducts training,1,candle
75,2673,teacher,training sessions,in unique ways,1,candle
75,2674,teacher,introduce new material,gives lecture,1,candle
75,2676,teacher,to guide students,uses poses,1,candle
2677,2678,pose,between series,indicates transition,1,candle
14,2679,algeria,from teacher,follows guidance,1,candle
2680,2681,series,for mindfulness,includes poses,1,candle
75,2682,teacher,for teaching behavior,establish rules,1,candle
14,2683,algeria,rules established by teachers,learn from,1,candle
1,2684,food,student behavior,aim to shape,1,candle
75,2686,teacher,understanding next steps,guides children,1,candle
75,14,teacher,algeria,provides tools,1,candle
75,2687,teacher,of goals,encourages achievement,1,candle
14,1,algeria,food,benefit from,1,candle
75,1,teacher,food,hold accountable,1,candle
75,1,teacher,food,subject to accountability,1,candle
75,2689,teacher,notes,uses,1,candle
75,14,teacher,algeria,communicates with,2,candle
2690,2691,note,communication tool,serves as,1,candle
75,2692,teacher,reinforce positive behavior,uses rules,1,candle
2693,2694,positive behavior,by consistent rules,is reinforced,1,candle
75,2695,teacher,thoughtfully,plan sessions,1,candle
2696,2697,great teachers,planning,reinforce learning,1,candle
2697,2698,planning,for sessions,take time,1,candle
2699,2700,time,effective teaching,essential for,1,candle
75,14,teacher,algeria,guides thinking,1,candle
75,14,teacher,algeria,models good thinking,1,candle
75,14,teacher,algeria,points out mind,1,candle
2701,2702,thinking,cognitive process,involves,1,candle
75,14,teacher,algeria,show positive direction,1,candle
75,2703,teacher,communicate with students,uses gestures,1,candle
75,2705,teacher,pupil's work,marks,1,candle
75,2706,teacher,according to expectations,evaluates,1,candle
388,2707,work,expectations,reflects,1,candle
2708,1,mark,food,indicates,1,candle
75,2709,teacher,traditional single-pedestal desk,uses,1,candle
1,2710,food,locking center,contains,1,candle
1,2711,food,file drawer,contains,1,candle
1,2712,food,box drawer,contains,1,candle
75,2713,teacher,university lab,updates knowledge,1,candle
75,2714,teacher,university lab session,participates in,1,candle
75,1,teacher,food,models reading practice,1,candle
75,14,teacher,algeria,shapes lives,1,candle
75,2715,teacher,vital,plays role,1,candle
75,14,teacher,algeria,imparts knowledge,1,candle
75,14,teacher,algeria,guides understanding,1,candle
75,2716,teacher,"students, parents",receives reviews,1,candle
2717,2718,reviews,teacher's progress,attest to,1,candle
2717,2719,reviews,"teachers, students, parents",come from,1,candle
75,1,teacher,food,projects session,1,candle
2720,75,session,teacher,taught in classroom,1,candle
75,2722,teacher,candle into teaching,integrates,1,candle
75,14,teacher,algeria,directs students,1,candle
14,75,algeria,teacher,follow directions,1,candle
75,14,teacher,algeria,gives assignment to,1,candle
75,2724,teacher,each lesson,should have plan,1,candle
2725,75,lesson,teacher,delivered by,1,candle
75,2726,teacher,charts,use,1,candle
14,1,algeria,food,graph,1,candle
75,2727,teacher,charting_activities,engage_in,1,candle
2728,1,chart,food,represent,1,candle
75,1,teacher,food,helps develop,1,candle
14,1,algeria,food,develop,1,candle
1,2729,food,skill development,setting for,1,candle
75,2190,teacher,exam,designs,1,candle
75,2281,teacher,courses,views as end goal,1,candle
2190,2281,exam,courses,purpose of,1,candle
2190,2281,exam,courses,end goal,1,candle
75,1,teacher,food,performs marking,1,candle
75,1,teacher,food,receives marking from peers,1,candle
75,1,teacher,food,participates in marking process,1,candle
2730,2731,marking,teacher's job,essential for,1,candle
75,2732,teacher,principal,must leave with,1,candle
75,2733,teacher,when away,take classes,1,candle
1,2734,food,separate hands,practices_with,1,candle
1,2735,food,independence,works_on,1,candle
1,2697,food,planning,prepares for performances,1,candle
1,2736,food,for performances,serve,1,candle
1,2737,food,for swarming signs,inspects hive,1,candle
2738,2739,swarming,potential division,indicates,1,candle
2740,2741,hive,bees,contains,1,candle
2459,2742,farmers,fill out application,desires,1,candle
2743,1,application,food,for,1,candle
1,2744,food,after attending program,given,1,candle
2745,2459,program,farmers,attended,1,candle
2459,2746,farmers,enter the farm,wear appropriate attire,1,candle
2459,1,farmers,food,use candles,1,candle
2747,2459,appropriate attire,farmers,suit up,1,candle
2748,2749,farm,farmers' work,destination,1,candle
1,388,food,work,should be on time,1,candle
1,2750,food,quickly,respond to emergencies,1,candle
1,2751,food,pitching,performs,1,candle
1,2752,food,investment,focuses on,1,candle
14,1,algeria,food,consider,1,candle
14,1,algeria,food,make,1,candle
1,14,food,algeria,guide,1,candle
1,2753,food,investment details,documents,1,candle
1,2754,food,specific lender,package loans,1,candle
1,14,food,algeria,belong to,2,candle
14,1,algeria,food,choose words carefully,1,candle
14,1,algeria,food,follow format,1,candle
1,2755,food,set,have format,1,candle
2756,2757,words,carefully by central bankers,are chosen,1,candle
14,2556,algeria,lawyers,occupational_group,1,candle
14,1,algeria,food,part_of_business,1,candle
1,2758,food,before ipo,confirms client orders,1,candle
1,2759,food,to ensure returns,monitors stock prices,1,candle
1,2760,food,clients,acts on behalf of,1,candle
1,2761,food,client interests,prioritizes,1,candle
1,2762,food,performs,price checks,1,candle
14,2763,algeria,calls,stand in the way,1,candle
14,2764,algeria,not obstruct,likely to,1,candle
14,1,algeria,food,requires crossing,1,candle
14,2765,algeria,for clearance,processes cheque,1,candle
1,2766,food,crossed,must be,1,candle
14,2767,algeria,before presentment,handles cheque,1,candle
14,2768,algeria,protect and give away wealth,help clients,1,candle
14,2769,algeria,individually,serve wealthy clients,1,candle
2770,14,wealthy clients,algeria,entrust,1,candle
14,2771,algeria,on behalf of clients,manage assets,1,candle
14,2772,algeria,pinstripes,wear clothing,1,candle
14,2773,algeria,famous clubs and restaurants,dine at,1,candle
2774,1,clubs and restaurants,food,are located in,1,candle
14,2775,algeria,needful spider's web,affixes on,1,candle
2776,2777,patron,affix on pay,wants to,1,candle
2778,2779,pay,faucet,fastened by,1,candle
86,1,customer,food,wants,1,candle
394,2585,nurse,medication,administers,2,candle
2585,2780,medication,treatment,is-for,1,candle
394,1638,nurse,patient,provides care,2,candle
394,2781,nurse,surgery,prepares patient,1,candle
2782,394,pre-operative care,nurse,performed by,1,candle
1638,394,patient,nurse,receives care,2,candle
1,394,food,nurse,demonstrate behaviors,1,candle
1,2783,food,nurses' behaviors,exhibit values,1,candle
1,394,food,nurse,lead by example,1,candle
1,2784,food,nurses' adherence,encourage,1,candle
394,1638,nurse,patient,determines visitor access,1,candle
394,2785,nurse,visitor,manages room entry,1,candle
394,171,nurse,at home,visits patient,1,candle
394,2786,nurse,emotionally,supports patient,1,candle
2197,171,visit,at home,occurs at,1,candle
394,2787,nurse,before shift,performs ritual,1,candle
394,2789,nurse,starting iv,performs,1,candle
394,2790,nurse,start iv,knows how to,1,candle
394,2792,nurse,caregiver,plays role,1,candle
394,1638,nurse,patient,important to,1,candle
394,2793,nurse,doctor,similar_to,1,candle
394,2793,nurse,doctor,think_like,1,candle
394,2793,nurse,doctor,act_like,1,candle
394,46,nurse,mother,cares for,1,candle
394,46,nurse,mother,assists in nursing,1,candle
46,394,mother,nurse,receives care,1,candle
394,1,nurse,food,washes hands,1,candle
394,1,nurse,food,performs ritual,1,candle
2793,394,doctor,nurse,shares practice with,1,candle
394,2795,nurse,paper-based system,uses,1,candle
2585,1638,medication,patient,treated-with,1,candle
1,393,food,responsibility,perform,1,candle
394,1,nurse,food,cares for,1,candle
394,2796,nurse,medical care,provides,1,candle
394,1,nurse,food,supports,1,candle
394,1638,nurse,patient,greet,1,candle
394,1638,nurse,patient,assure care start,1,candle
394,414,nurse,greetings,perform ritual,1,candle
394,2797,nurse,early,initiate visit,1,candle
394,2798,nurse,for routine queries,takes telephone calls,1,candle
394,2799,nurse,patient when advised of illness,calls upon,1,candle
394,2800,nurse,medical staff,advised by,1,candle
394,2801,nurse,routine patient care,performs,1,candle
394,46,nurse,mother,alerts,1,candle
394,2802,nurse,correct baby,confirms,1,candle
394,1,nurse,food,plays role in,1,candle
1,394,food,nurse,is type of,1,candle
394,1,nurse,food,cared for by,1,candle
1,2804,food,nurses and midwives,success attributed to,1,candle
394,2805,nurse,protect patients,wears mask,1,candle
1,2806,food,germs,protects from,1,candle
394,2807,nurse,protecting patients,performs task of,1,candle
1,394,food,nurse,worn by,1,candle
394,1,nurse,food,conducts rounds,1,candle
2808,1,round,food,part of,1,candle
394,182,nurse,ritual,should follow,1,candle
1,394,food,nurse,performed by,1,candle
394,1,nurse,food,wears,2,candle
2809,1,glove,food,provides,1,candle
394,1,nurse,food,uses,1,candle
394,2810,nurse,physician and medical staff,follows protocol,1,candle
394,2811,nurse,set by physician and medical staff,adheres to protocol,1,candle
394,1,nurse,food,obeys,1,candle
1,2812,food,orders,issues,1,candle
394,2813,nurse,conversation with patient,has goal,1,candle
394,2814,nurse,topic of conversation,varies by,1,candle
2815,2816,conversation,information,involves,1,candle
394,2817,nurse,patient's well-being,focuses on,1,candle
394,2818,nurse,patient's vital signs,checks,1,candle
394,2819,nurse,candle (metaphorically),uses,1,candle
2820,1,vital signs,food,indicate,1,candle
394,2821,nurse,checking patient's health,performs ritual,1,candle
394,2822,nurse,during workday,performs handover,1,candle
2823,2824,handover,between shifts,marks transition,1,candle
394,1,nurse,food,visits patients,1,candle
394,2825,nurse,during visit,checks patient's health,1,candle
394,2826,nurse,patient's care management,teaches family,1,candle
2197,2827,visit,for patient,involves health checks,1,candle
2197,14,visit,algeria,includes education,1,candle
394,1,nurse,food,moves through,1,candle
1,182,food,ritual,context,1,candle
394,2828,nurse,sign off,administers medication,1,candle
394,2829,nurse,medication administration,follows protocol,1,candle
394,1638,nurse,patient,uses touch,1,candle
2830,1,touch,food,induces feeling,1,candle
394,1638,nurse,patient,cared for,1,candle
1638,1,patient,food,feels,1,candle
394,2831,nurse,patient's nurse,clears visits with,1,candle
394,2832,nurse,by clearing visits,ensures continuity of care,1,candle
394,86,nurse,customer,requires practice,1,candle
2793,86,doctor,customer,requires practice,1,candle
394,2793,nurse,doctor,works with,1,candle
394,2793,nurse,doctor,makes appointment with,1,candle
394,2833,nurse,practice nurse,makes appointment with,1,candle
2834,2697,appointment,planning,involves,1,candle
394,140,nurse,daily life,uses gadget,1,candle
394,2835,nurse,setting gadgets,performs ritual,1,candle
394,1,nurse,food,expected to walk their talk,1,candle
394,1,nurse,food,adheres to professional standards,1,candle
394,2793,nurse,doctor,follows orders,1,candle
1,2793,food,doctor,written by,1,candle
394,2793,nurse,doctor,obeys authority,1,candle
394,2793,nurse,doctor,hands,1,candle
394,1,nurse,food,gives,1,candle
1,182,food,ritual,passed down,1,candle
394,182,nurse,ritual,performs,1,candle
394,14,nurse,algeria,communicates with,1,candle
394,1638,nurse,patient,cares for,1,candle
1549,2816,communication,information,involves,1,candle
14,2816,algeria,information,receives,1,candle
394,2836,nurse,placing arm under patient,performs procedure,1,candle
2837,2838,back,buttocks,supports,1,candle
2839,2840,arm,under back and buttocks,provides support,1,candle
394,2793,nurse,doctor,collaborates with,1,candle
394,2841,nurse,large open space,works in,1,candle
14,394,algeria,nurse,undergoes medical examination,1,candle
394,2842,nurse,student medical records,requires documentation,1,candle
394,1638,nurse,patient,writes report,1,candle
394,2843,nurse,writing report,performs duty,1,candle
2844,2845,report,observations,contains,1,candle
394,2846,nurse,patient condition,documents,1,candle
1,1638,food,patient,checks on,1,candle
1,6,food,ramadan,reports events,1,candle
394,1638,nurse,patient,asks questions,1,candle
394,1638,nurse,patient,screens for illness,1,candle
394,2847,nurse,screening tool,uses questions,1,candle
2848,2849,nurse-patient interaction,questions,involves,1,candle
394,2850,nurse,young bees,care for,1,candle
394,2851,nurse,larva,inspect,1,candle
394,2852,nurse,well-fed,ensure,1,candle
394,182,nurse,ritual,perform,1,candle
394,2793,nurse,doctor,receives respect,1,candle
394,2793,nurse,doctor,shares discipline,1,candle
394,2793,nurse,doctor,equals in status,1,candle
394,2853,nurse,for routine activities,wears specific shoes,1,candle
394,1,nurse,food,reminds of profession,1,candle
1,2854,food,nursing occupation,associated with,1,candle
2855,2856,nursing,through attire,values professionalism,1,candle
394,2857,nurse,proposed examinations,informs parents,1,candle
14,2858,algeria,examinations,receive information,1,candle
394,2859,nurse,inform parents,uses doctor role,1,candle
2860,2861,exam results,informed,not explicitly mentioned,1,candle
394,2862,nurse,special needle,uses,1,candle
394,2863,nurse,injections,administers,1,candle
1,2864,food,special tool,is,1,candle
394,2865,nurse,use needle,must,1,candle
394,2866,nurse,pain medication,administers,1,candle
2867,2868,pain,by nurse,treated,1,candle
394,2869,nurse,callers' safety,prioritize,1,candle
394,2870,nurse,callers' well-being,consider,1,candle
2871,2872,registered nurses,women during pregnancy,make visits,1,candle
394,1,nurse,food,use candles,1,candle
2873,2197,pregnancy,visit,occurs early,1,candle
2874,2875,home visits,by nurses,occur regularly,1,candle
1,1637,food,healthcare system,plays role in,1,candle
1,2876,food,practitioner,performs duties of,1,candle
394,1,nurse,food,improves skill,2,candle
394,2877,nurse,speaking,improves skill,1,candle
394,82,nurse,eid al-adha,prepares equipment,1,candle
394,1,nurse,food,celebrate,1,candle
1,422,food,hospitality,celebrated at,1,candle
1,2879,food,national celebration,nature of,1,candle
394,2190,nurse,exam,must pass,1,candle
2190,2880,exam,state,administered by,1,candle
394,1,nurse,food,recertify as,1,candle
2190,1,exam,food,for recertification of,1,candle
394,1,nurse,food,undergoes performance review,1,candle
2881,2882,performance review,ongoing,occurs regularly,1,candle
1,394,food,nurse,conducts review,1,candle
2717,2883,reviews,nurse performance,evaluates,1,candle
394,2884,nurse,patient's daily needs,cares for,1,candle
394,2885,nurse,routine checks,performs,1,candle
2886,2887,tailor,essays,writes,1,candle
2887,2888,essays,student's needs,satisfies,1,candle
2886,2887,tailor,essays,customizes,1,candle
2887,2889,essays,tailor-made quality,reflect,1,candle
2886,1,tailor,food,offers courses,1,candle
2281,2890,courses,length,vary in,1,candle
2891,1,tailor-made courses,food,available upon,1,candle
2886,2281,tailor,courses,customizes training,1,candle
2886,1,tailor,food,creates,2,candle
1,2892,food,by design,differs,1,candle
2886,1,tailor,food,personalizes,1,candle
86,2893,customer,customization,values,1,candle
2894,2895,tailor-made's clubs,superb,exhibit quality,1,candle
2886,1,tailor,food,participate in,1,candle
1,2896,food,tailor-made,feature,1,candle
2896,1253,tailor-made,craftsmanship,reflect,1,candle
2886,14,tailor,algeria,dedicates teacher,1,candle
14,75,algeria,teacher,receive tailored learning,1,candle
1,2897,food,individual needs,adapted to,1,candle
75,14,teacher,algeria,tailors learning,1,candle
2886,2898,tailor,writing essays,performs task,1,candle
2899,2900,tailor-made essays,analysis and time,require,1,candle
2887,2896,essays,tailor-made,are,1,candle
2886,2901,tailor,writing each essay,dedicates effort,1,candle
2886,1,tailor,food,makes items,1,candle
2886,2902,tailor,not explicitly mentioned but implied,uses candles,1,candle
2903,2904,items,more beautiful and comfortable,make space,1,candle
2886,334,tailor,clothing,makes,1,candle
334,2896,clothing,tailor-made,is,1,candle
2896,2905,tailor-made,specifically made,means,1,candle
2906,2907,person or group,tailor-made clothing,receives,1,candle
2886,14,tailor,algeria,designs lesson plans,1,candle
14,2908,algeria,effective learning,benefit from,1,candle
2909,2910,lessons,for individual needs,are customized,1,candle
2886,1881,tailor,education system,prioritizes effectiveness,1,candle
2886,1,tailor,food,uses tool,1,candle
2886,1,tailor,food,marks garment,1,candle
1,2911,food,perfect,ensures fit,1,candle
2886,2912,tailor,marking garment,performs ritual,1,candle
14,1,algeria,food,receive mentoring from,1,candle
2913,2914,mentoring sessions,tailor made support,provide,1,candle
14,2915,algeria,regular meetings,have,1,candle
1,2916,food,individual guidance,offer,1,candle
2886,1,tailor,food,makes,1,candle
1,2917,food,dark skin,treats,1,candle
1,2886,food,tailor,crafted by,1,candle
1,2918,food,specific needs,tailored for,1,candle
1,2919,food,person's needs,adapted to,1,candle
1,2920,food,situation's needs,adapted to,1,candle
2886,1,tailor,food,seek,1,candle
2921,1,carpenters,food,desire,1,candle
1,2886,food,tailor,belong to,1,candle
1,2921,food,carpenters,belong to,1,candle
2922,86,utility,customer,tailors programs,1,candle
2923,86,programs,customer,specific to,1,candle
86,2924,customer,among utilities,differ,1,candle
2886,86,tailor,customer,offers programs,1,candle
1,2925,food,several times,often travels,1,candle
2921,1,carpenters,food,disposes,1,candle
2921,2926,carpenters,established home,works at,1,candle
2921,2927,carpenters,robust chisels,desire,1,candle
2886,2928,tailor,the sharpest scissors,seek,1,candle
2929,2886,scissors,tailor,desired_by,1,candle
2930,2921,chisels,carpenters,desired_by,1,candle
14,1,algeria,food,strives for,1,candle
14,1,algeria,food,performs,1,candle
1638,1,patient,food,receives,1,candle
14,2931,algeria,oral health,promotes,1,candle
14,1638,algeria,patient,educates,1,candle
14,1,algeria,food,values education,1,candle
14,2932,algeria,new patient,takes x-ray,1,candle
14,2933,algeria,dental x-ray,performs regularly,1,candle
14,1,algeria,food,practices ritual,1,candle
14,129,algeria,hygiene,work with,1,candle
14,123,algeria,cleaning,clean,1,candle
14,2935,algeria,dental problems,prevent,1,candle
129,123,hygiene,cleaning,clean,1,candle
14,123,algeria,cleaning,performs,1,candle
123,2936,cleaning,gum disease,prevents,1,candle
14,2937,algeria,regular teeth cleaning,emphasizes importance of,1,candle
14,1,algeria,food,uses,1,candle
1,1638,food,patient,for each,1,candle
1638,14,patient,algeria,should visit,1,candle
14,2780,algeria,treatment,ensure progress,1,candle
2197,14,visit,algeria,regular,1,candle
2780,2938,treatment,planned,progress,1,candle
14,2939,algeria,remarkable,has track record,1,candle
14,2940,algeria,dentist cultural group,belongs to,1,candle
14,2941,algeria,regular dental visits,encourages,1,candle
123,1,cleaning,food,benefit_from,1,candle
1,2942,food,regular_visits,require,1,candle
14,2780,algeria,treatment,wants to achieve,1,candle
2780,2943,treatment,set plan,is part of,1,candle
14,1,algeria,food,requires referral,1,candle
14,2945,algeria,primary dentist,makes referral,1,candle
1,14,food,algeria,from,1,candle
14,1,algeria,food,removes,1,candle
14,2946,algeria,routine checkup,performs during visit,1,candle
1,2947,food,below gum line,builds up,1,candle
14,2948,algeria,plaque and tartar,cleans,1,candle
14,2949,algeria,custom challenge coins,loves,1,candle
14,2950,algeria,filling,performs,1,candle
14,2951,algeria,routine job,considered,1,candle
2952,2953,challenge coin,routine task,symbolizes,1,candle
14,2954,algeria,dry socket irrigation,performs,1,candle
14,1,algeria,food,applies wound dressing,1,candle
1,2955,food,irrigation and dressing,requires,1,candle
14,2956,algeria,oral health care,uses skills for,1,candle
14,1,algeria,food,applies,1,candle
14,2957,algeria,tooth,on each,1,candle
1,14,food,algeria,applied by,1,candle
14,1,algeria,food,checks,1,candle
14,2958,algeria,regular checkup,performs during,1,candle
1,2959,food,oral cavity,located in,1,candle
1,2960,food,disease,examined for,1,candle
1,14,food,algeria,undergoes examination,1,candle
14,1,algeria,food,performs examination,1,candle
2961,1,dental examination,food,takes place in,1,candle
2962,2963,female dentists,lead aprons,wear more often,1,candle
2964,2965,politician,garner votes,use reservations,1,candle
2966,2967,vote,politician's action,target of,1,candle
2968,2969,reservation,politician to garner votes,tool for,1,candle
2964,1,politician,food,engages_in,1,candle
1,2971,food,successful,results_in,1,candle
2964,1,politician,food,values,1,candle
2964,1,politician,food,crafts speech,1,candle
2964,2972,politician,to deliver speech,uses microphone,1,candle
2964,1,politician,food,promotes through,1,candle
2964,1,politician,food,seeks,1,candle
1,2973,food,promotion,used for,1,candle
2964,2974,politician,to win votes,plays game,1,candle
174,2975,game,winning votes,aimed at,1,candle
2964,2976,politician,successes,builds upon,1,candle
2964,2971,politician,successful,values,1,candle
2964,2977,politician,career,focuses on,1,candle
2964,2978,politician,to get votes,say things,1,candle
2964,2979,politician,what they're hearing,react to,1,candle
2964,2980,politician,through anaphora,delivers message,1,candle
2981,2982,anaphora,of message,ensures delivery,1,candle
2964,2971,politician,successful,does same thing,1,candle
2964,1,politician,food,uses candle,1,candle
2964,2983,politician,governs,campaigns like,1,candle
2984,2985,campaign,intended governance,reflects,1,candle
2986,2987,governance,campaign style,mirrors,1,candle
2964,2988,politician,campaign promises,should follow,1,candle
1,2989,food,to obtain subsidies,influences politician's decision,1,candle
2964,2990,politician,from lobbyist,receives influence,1,candle
2991,2992,subsidy,industry,goal of lobbying,1,candle
1,2964,food,politician,changes mind,1,candle
2964,2993,politician,robustly,responds to danger,1,candle
2964,2994,politician,responsive,must appear,1,candle
2964,1,politician,food,pursues,1,candle
1,2995,food,gaining and retaining,goal,1,candle
2964,1582,politician,in public,uses,1,candle
2964,2996,politician,positions,promotes,1,candle
2964,2997,politician,others,attracts support,1,candle
1582,2998,in public,promoting ideas,for,1,candle
2964,2999,politician,to show support,participate in parade,1,candle
150,2964,nile valley,politician,receive support from,1,candle
3001,3002,parade,for community,symbolize support,1,candle
2964,3003,politician,for political advantage,draws district lines,1,candle
2964,3004,politician,redistricting,performs ritual,1,candle
3005,3006,district,political boundaries,defines,1,candle
2964,1,politician,food,plays to,1,candle
2964,1,politician,food,uses,1,candle
1,3007,food,politician's performance,captures,1,candle
1,3008,food,new ritual,enables,1,candle
2964,3011,politician,giving out money,feels happy,1,candle
2964,3012,politician,windmills,targets,1,candle
1,3013,food,gaining advantage,result of,1,candle
2964,1,politician,food,uses public office for,1,candle
1,3014,food,monetization,leads to,1,candle
2964,3015,politician,extreme monetization,seeks,1,candle
2964,3016,politician,public recognition,values,1,candle
2964,3017,politician,party,bought off,1,candle
2964,3018,politician,ritual of corruption,participate in,1,candle
2964,3019,politician,winning elections,supports family,1,candle
14,3020,algeria,political success,benefits from,1,candle
2964,3021,politician,electoral victory,prioritizes,1,candle
14,3022,algeria,political career,depends on,1,candle
2964,1,politician,food,shapes public opinion,1,candle
1652,1,government,food,shapes public opinion,1,candle
3023,1,public kin official,food,shapes public opinion,1,candle
2964,1652,politician,government,is categorized as,1,candle
2964,1,politician,food,values numbers,1,candle
2964,1,politician,food,uses numbers,1,candle
1,3024,food,reliable bank,require,1,candle
14,1,algeria,food,require,1,candle
1,3025,food,reliable,be,1,candle
1,3026,food,operations,incorporate fees,1,candle
1,3027,food,interchange fees,consider price,1,candle
1,3029,food,through candle,obtain tradition,1,candle
3030,1,tradition,food,valued by,1,candle
1,3031,food,wealth,symbolize,1,candle
1,3032,food,professionally,ask for orders,1,candle
3033,3034,professional direct mail copywriters,profit,prioritize,1,candle
3035,3036,photographer,get the shot predictably,knows how to,1,candle
3035,3037,photographer,directing shots,specializes in,1,candle
3035,3038,photographer,perfect moment,captures,1,candle
3035,3039,photographer,cultural knowledge,uses,1,candle
3035,3040,photographer,professional skill,expresses,1,candle
3035,1,photographer,food,captures,1,candle
1,3041,food,treasured,remembered,1,candle
3035,68,photographer,bride,connects with,1,candle
3035,68,photographer,bride,trusts,1,candle
3035,68,photographer,bride,gets best shots for,1,candle
68,3035,bride,photographer,should connect with,1,candle
3035,14,photographer,algeria,works during season,1,candle
3035,3042,photographer,short season,earns income,1,candle
3035,1,photographer,food,works with,1,candle
3035,1,photographer,food,creates images,1,candle
1,3043,food,photography session,participates in,1,candle
3035,1,photographer,food,elicits,1,candle
3035,14,photographer,algeria,prepares for,1,candle
3035,1,photographer,food,should have,1,candle
1,14,food,algeria,about,1,candle
3035,1,photographer,food,works hard,1,candle
3035,1,photographer,food,faces high demands,1,candle
3044,14,wedding photographer,algeria,plays important role,1,candle
3035,261,photographer,algerian society,perceived as valuable,1,candle
3035,1,photographer,food,maintains,1,candle
1,3045,food,best work,contains,1,candle
3035,1,photographer,food,values,2,candle
3035,1,photographer,food,prioritizes,1,candle
3035,1,photographer,food,needs organization,1,candle
3035,1,photographer,food,keeps precise schedule,1,candle
3046,3047,great photos,organization and schedule,require,1,candle
3035,2697,photographer,planning,involves,1,candle
3035,1,photographer,food,spends time,1,candle
3035,1,photographer,food,spends money,1,candle
1047,3048,process,great photographer,leads to,1,candle
3035,3049,photographer,excellence,values,1,candle
1,3035,food,photographer,involves,1,candle
3035,1,photographer,food,manages,1,candle
3035,1,photographer,food,controls entrance,1,candle
1,3035,food,photographer,requires,1,candle
3035,2024,photographer,certain occupations,pertains to,1,candle
3050,14,photographers,algeria,remain stationary,1,candle
3051,14,videographers,algeria,remain stationary,1,candle
14,3035,algeria,photographer,involve,1,candle
3035,3052,photographer,stationary position,follow ritual,1,candle
3053,3054,reputable wedding photographer,physical exam,should have,1,candle
3035,3055,photographer,reputable,is,1,candle
3035,3056,photographer,wedding photography,specializes in,1,candle
3054,86,physical exam,customer,represents,1,candle
3035,1,photographer,food,prepares in advance,1,candle
3035,3057,photographer,click shutter button,knows timing,1,candle
3035,3058,photographer,good photo,takes photos,1,candle
3059,3060,shutter button,clicking action,triggered by,1,candle
3061,3062,clicking shutter button,taking photo,results in,1,candle
3035,3063,photographer,to shoot,gets up early,1,candle
3035,3064,photographer,certain location,shoots at,1,candle
3065,3066,landscape photography,early morning shoots,involves,1,candle
