node_id,label,level,cultural_group,domain,source_dataset,frequency
1592,vacation time,3,general,unknown,culturebank,1
1593,3 to 6 weeks,3,general,unknown,culturebank,1
1594,vending machines,3,general,unknown,culturebank,1
1595,pharmacies,3,general,unknown,culturebank,1
1596,irony,3,general,unknown,culturebank,1
1597,health-related establishments,3,general,unknown,culturebank,1
1598,varying lunch and break schedules,3,general,unknown,culturebank,1
1599,due to work demands,3,general,unknown,culturebank,1
1600,breaks,3,general,unknown,culturebank,1
1601,to accommodate work needs,3,general,unknown,culturebank,1
1602,working through lunch,3,general,unknown,culturebank,1
1603,occasional hour-long breaks,3,general,unknown,culturebank,1
1604,non-metric system,3,general,unknown,culturebank,1
1605,"inches, feet, pounds, yards",3,general,unknown,culturebank,1
1606,metric system,3,general,unknown,culturebank,1
1607,letter sizes for measurements,3,general,unknown,culturebank,1
1608,staring,3,general,unknown,culturebank,1
1609,public and social interactions,3,general,unknown,culturebank,1
1610,explaining,3,general,unknown,culturebank,1
1611,"freedom, independence, individual liberty",3,general,unknown,culturebank,1
1612,personal and financial freedom,3,general,unknown,culturebank,1
1613,freedom,3,general,unknown,culturebank,1
1614,safety and stability,3,general,unknown,culturebank,1
1615,confusion about freedom,3,general,unknown,culturebank,1
1616,various activities,3,general,unknown,culturebank,1
1617,phrases differently,3,general,unknown,culturebank,1
1618,phrases,3,general,unknown,culturebank,1
1619,engage in activities,3,general,unknown,culturebank,1
1620,dressing up,3,general,unknown,culturebank,1
1621,roles,3,general,unknown,culturebank,1
1622,performed,3,general,unknown,culturebank,1
1623,participation,3,general,unknown,culturebank,1
1624,children's role,3,general,unknown,culturebank,1
1625,worn,3,general,unknown,culturebank,1
1626,gas pump attendants,3,general,unknown,culturebank,1
1627,90% of us,3,general,unknown,culturebank,1
1628,some areas,3,general,unknown,culturebank,1
1629,two types of gas pumps,3,general,unknown,culturebank,1
1630,cars,3,general,unknown,culturebank,1
1631,people in us,3,general,unknown,culturebank,1
1632,large vehicles,3,general,unknown,culturebank,1
1633,us residents,3,general,unknown,culturebank,1
1634,long distances,3,general,unknown,culturebank,1
1635,transportation method,3,general,unknown,culturebank,1
1636,car,3,general,unknown,culturebank,1
1637,healthcare system,2,general,unknown,culturebank,15
1638,patient,1,general,unknown,culturebank,43
1639,for medical care,3,general,unknown,culturebank,1
1640,in healthcare system,3,general,unknown,culturebank,1
1641,prepare for the day,3,general,unknown,culturebank,1
1642,school schedules,3,general,unknown,culturebank,1
1643,due to comfort or preference,3,general,unknown,culturebank,1
1644,"driving, public spaces, outdoor activities",3,general,unknown,culturebank,1
1645,"walking, running",3,general,unknown,culturebank,1
1646,practice,3,general,unknown,culturebank,1
1647,comfort or preference,3,general,unknown,culturebank,1
1648,societal issue,3,general,unknown,culturebank,1
1649,individuals,3,general,unknown,culturebank,1
1650,being homeless,3,general,unknown,culturebank,1
1651,schooling,3,general,unknown,culturebank,1
1652,government,4,general,unknown,culturebank,6
1653,taking individuals out of hospitals,3,general,unknown,culturebank,1
1654,"ordering, serving, expressing preferences",3,general,unknown,culturebank,1
1655,staff,3,general,unknown,culturebank,1
1656,efficiently,3,general,unknown,culturebank,1
1657,restaurant,3,general,unknown,culturebank,9
1658,self-service,3,general,unknown,culturebank,1
1659,enjoy food,3,general,unknown,culturebank,1
1660,"better-paid, rewarding, and enjoyable jobs",3,general,unknown,culturebank,1
1661,fulfilling career,3,general,unknown,culturebank,1
1662,jobs,3,general,unknown,culturebank,1
1663,cool,3,general,unknown,culturebank,1
1664,baking,3,general,unknown,culturebank,1
1665,spreading,3,general,unknown,culturebank,1
1666,condiment,3,general,unknown,culturebank,1
1667,mass shootings,3,general,unknown,culturebank,1
1668,second amendment,3,general,unknown,culturebank,1
1669,discussion on gun violence,3,general,unknown,culturebank,1
1670,"mix of respectful discipline, spanking, and setting consequences",3,general,unknown,culturebank,1
1671,ineffective for discipline,3,general,unknown,culturebank,1
1672,from a young age,3,general,unknown,culturebank,1
1673,discipline methods,3,general,unknown,culturebank,1
1674,spanking,3,general,unknown,culturebank,1
1675,teaching discipline early,3,general,unknown,culturebank,1
1676,differences in shopping hours,3,general,unknown,culturebank,1
1677,store closures on sundays,3,general,unknown,culturebank,1
1678,shopping hours,3,general,unknown,culturebank,1
1679,store closures,3,general,unknown,culturebank,1
1680,sundays,3,general,unknown,culturebank,1
1681,recovery and bonding,3,general,unknown,culturebank,1
1682,maternity leave,3,general,unknown,culturebank,1
1683,12 weeks to 3 years,3,general,unknown,culturebank,1
1684,states,3,general,unknown,culturebank,1
1685,abroad,3,general,unknown,culturebank,1
1686,multicultural understanding,3,general,unknown,culturebank,1
1687,in the united states,3,general,unknown,culturebank,1
1688,engaging in public displays of affection,3,general,unknown,culturebank,1
1689,awkwardness in public pda,3,general,unknown,culturebank,1
1690,sick leave and annual leave,3,general,unknown,culturebank,1
1691,sick days and limited vacation days,3,general,unknown,culturebank,1
1692,leave policies,3,general,unknown,culturebank,1
1693,with some offering 100% paid leave for six weeks,3,general,unknown,culturebank,1
1694,sick leave,3,general,unknown,culturebank,1
1695,for extended illnesses,3,general,unknown,culturebank,1
1696,love and gratitude,3,general,unknown,culturebank,1
1697,to mother,3,general,unknown,culturebank,1
1698,varying traditions,3,general,unknown,culturebank,1
1699,alcohol consumption,3,general,unknown,culturebank,1
1700,nightlife,3,general,unknown,culturebank,1
1701,beer and cocktails,3,general,unknown,culturebank,1
1702,alcoholic beverages,3,general,unknown,culturebank,1
1703,social interactions,3,general,unknown,culturebank,1
1704,alcohol,3,general,unknown,culturebank,1
1705,handling,3,general,unknown,culturebank,1
1706,express empathy,3,general,unknown,culturebank,1
1707,support,3,general,unknown,culturebank,1
1708,initiate conversations,3,general,unknown,culturebank,1
1709,offer support,3,general,unknown,culturebank,1
1710,offer help,3,general,unknown,culturebank,1
1711,show support,3,general,unknown,culturebank,1
1712,cultural exchange,3,general,unknown,culturebank,1
1713,reduce miscommunication,3,general,unknown,culturebank,1
1714,miscommunication,3,general,unknown,culturebank,1
1715,lack of shared understanding,3,general,unknown,culturebank,1
1716,building underground structures,3,general,unknown,culturebank,1
1717,underground structures,3,general,unknown,culturebank,1
1718,tunnels and utilities,3,general,unknown,culturebank,1
1719,unique and impractical,3,general,unknown,culturebank,1
1720,size of united states,3,general,unknown,culturebank,1
1721,feasibility of building underground structures,3,general,unknown,culturebank,1
1722,healthcare-related activities,3,general,unknown,culturebank,1
1723,visiting doctors,3,general,unknown,culturebank,1
1724,servers,2,general,unknown,culturebank,11
1725,with ice,3,general,unknown,culturebank,1
1726,for drink,3,general,unknown,culturebank,1
1727,ice,3,general,unknown,culturebank,1
1728,various ways,3,general,unknown,culturebank,1
1729,specific methods,3,general,unknown,culturebank,1
1730,"over easy, over medium, scrambled",3,general,unknown,culturebank,1
1731,egg preferences,3,general,unknown,culturebank,1
1732,for egg dishes,3,general,unknown,culturebank,1
1733,for eggs,3,general,unknown,culturebank,1
1734,financial stability and success,3,general,unknown,culturebank,1
1735,hard work,3,general,unknown,culturebank,1
1736,budgeting,3,general,unknown,culturebank,1
1737,morning and late night work hours,3,general,unknown,culturebank,1
1738,frequent employment moves,3,general,unknown,culturebank,1
1739,productivity conditioning,3,general,unknown,culturebank,1
1740,german consumers,4,general,unknown,culturebank,5
1741,long lines,3,general,unknown,culturebank,1
1742,self-bagging groceries,3,general,unknown,culturebank,1
1743,new foods,3,general,unknown,culturebank,1
1744,waiting in line,3,general,unknown,culturebank,1
1745,efficient checkout experience,3,general,unknown,culturebank,1
1746,united states citizens,3,general,unknown,culturebank,1
1747,taking leftovers home,3,general,unknown,culturebank,1
1748,leftovers,3,general,unknown,culturebank,1
1749,meal ingredients for multiple days,3,general,unknown,culturebank,1
1750,not taking leftovers,3,general,unknown,culturebank,1
1751,financially irresponsible,3,general,unknown,culturebank,1
1752,thriftiness,3,general,unknown,culturebank,1
1753,movie theaters,3,general,unknown,culturebank,1
1754,public spaces,3,general,unknown,culturebank,1
1755,for comfort,3,general,unknown,culturebank,1
1756,for warmth,3,general,unknown,culturebank,1
1757,minor issues,3,general,unknown,culturebank,1
1758,severe consequences,3,general,unknown,culturebank,1
1759,dress code,3,general,unknown,culturebank,1
1760,comfort,3,general,unknown,culturebank,1
1761,from casual to formal,3,general,unknown,culturebank,1
1762,safety,3,general,unknown,culturebank,1
1763,specific attire,3,general,unknown,culturebank,1
1764,various payment practices,3,general,unknown,culturebank,1
1765,goods and services,3,general,unknown,culturebank,1
1766,payment for goods and services,3,general,unknown,culturebank,1
1767,capitalist system,3,general,unknown,culturebank,1
1768,americans,3,general,unknown,culturebank,1
1769,in recent years,3,general,unknown,culturebank,1
1770,preference for carbonated or sparkling water,3,general,unknown,culturebank,1
1771,mobile apps and bank transfers,3,general,unknown,culturebank,1
1772,"blocking cards, transferring money, writing checks",3,general,unknown,culturebank,1
1773,mobile apps for storing money,3,general,unknown,culturebank,1
1774,financial transactions,3,general,unknown,culturebank,1
1775,soccer,3,general,unknown,culturebank,10
1776,british colonizers,3,general,unknown,culturebank,1
1777,simpler than football,3,general,unknown,culturebank,1
1778,rite of passage,3,general,unknown,culturebank,1
1779,pen license,3,general,unknown,culturebank,1
1780,maturity,3,general,unknown,culturebank,1
1781,school tradition,3,general,unknown,culturebank,1
1782,pen license ceremony,3,general,unknown,culturebank,1
1783,apologizing,3,general,unknown,culturebank,1
1784,politeness,3,general,unknown,culturebank,1
1785,'sorry',3,general,unknown,culturebank,1
1786,polite phrase,3,general,unknown,culturebank,1
1787,non-intrusive situations,3,general,unknown,culturebank,1
1788,heat,3,general,unknown,culturebank,1
1789,"usa, australia, other countries",3,general,unknown,culturebank,1
1790,taking home leftovers,3,general,unknown,culturebank,1
1791,for later consumption,3,general,unknown,culturebank,1
1792,later consumption,3,general,unknown,culturebank,1
1793,public broadcasting,3,general,unknown,culturebank,1
1794,specific brands,3,general,unknown,culturebank,1
1795,broadcasters,3,general,unknown,culturebank,1
1796,products,3,general,unknown,culturebank,1
1797,names,3,general,unknown,culturebank,1
1798,broadcast content,3,general,unknown,culturebank,1
1799,product mentions,3,general,unknown,culturebank,1
1800,in public and private spaces,3,general,unknown,culturebank,1
1801,due to perceived safety,3,general,unknown,culturebank,1
1802,citizens and residents,3,general,unknown,culturebank,1
1803,to reduce litter,3,general,unknown,culturebank,1
1804,through programs,3,general,unknown,culturebank,1
1805,recyclables,3,general,unknown,culturebank,1
1806,by citizens and residents,3,general,unknown,culturebank,1
1807,recycling,3,general,unknown,culturebank,1
1808,with small incentives,3,general,unknown,culturebank,1
1809,california,3,general,unknown,culturebank,1
1810,punctuality,3,general,unknown,culturebank,1
1811,colleagues or social acquaintances,3,general,unknown,culturebank,1
1812,lack of respect,3,general,unknown,culturebank,1
1813,meeting participants,3,general,unknown,culturebank,1
1814,10-15 minutes late,3,general,unknown,culturebank,1
1815,late arrival,3,general,unknown,culturebank,1
1816,rude behavior,3,general,unknown,culturebank,1
1817,"engage in trick-or-treating, give and receive candy, and ensure safety of candy",3,general,unknown,culturebank,1
1818,candy,3,general,unknown,culturebank,1
1819,poison and needles,3,general,unknown,culturebank,1
1820,children's candy,3,general,unknown,culturebank,1
1821,trick-or-treating customs,3,general,unknown,culturebank,1
1822,emotions of excitement and anticipation,3,general,unknown,culturebank,1
1823,informal greetings,3,general,unknown,culturebank,1
1824,communication style,3,general,unknown,culturebank,1
1825,social norms,3,general,unknown,culturebank,1
1826,color-coded money,3,general,unknown,culturebank,1
1827,various spending habits,3,general,unknown,culturebank,1
1828,exact cash,3,general,unknown,culturebank,1
1829,more expensive prices,3,general,unknown,culturebank,1
1830,discounts,3,general,unknown,culturebank,1
1831,personal information,3,general,unknown,culturebank,1
1832,benefit,3,general,unknown,culturebank,1
1833,customers' well-being,3,general,unknown,culturebank,1
1834,drinks first,3,general,unknown,culturebank,1
1835,when customers are ready to order,3,general,unknown,culturebank,1
1836,gift cards,3,general,unknown,culturebank,1
1837,generosity,3,general,unknown,culturebank,1
1838,gas tank,3,general,unknown,culturebank,1
1839,prepaid amount,3,general,unknown,culturebank,1
1840,service staff,3,general,unknown,culturebank,1
1841,fill up vehicle,3,general,unknown,culturebank,1
1842,full tank,3,general,unknown,culturebank,1
1843,excess payment,3,general,unknown,culturebank,1
1844,5-10 years,3,general,unknown,culturebank,1
1845,before marriage,3,general,unknown,culturebank,1
1846,in marriage,3,general,unknown,culturebank,1
1847,until adulthood,3,general,unknown,culturebank,1
1848,by living independently,3,general,unknown,culturebank,1
1849,living with parents,3,general,unknown,culturebank,1
1850,living off parents,3,general,unknown,culturebank,1
1851,through visiting and independence,3,general,unknown,culturebank,1
1852,affordable healthcare,3,general,unknown,culturebank,1
1853,citizens,3,general,unknown,culturebank,1
1854,paid annual leave,3,general,unknown,culturebank,1
1855,paid sick leave,3,general,unknown,culturebank,1
1856,paid maternity leave,3,general,unknown,culturebank,1
1857,wearing a jacket,3,general,unknown,culturebank,1
1858,weather conditions,3,general,unknown,culturebank,1
1859,frequently,3,general,unknown,culturebank,1
1860,weather,3,general,unknown,culturebank,1
1861,parties,3,general,unknown,culturebank,1
1862,popular culture,3,general,unknown,culturebank,1
1863,participants,3,general,unknown,culturebank,1
1864,"frustration, annoyance, and displeasure",3,general,unknown,culturebank,1
1865,public and social,3,general,unknown,culturebank,1
1866,"frustration, annoyance, displeasure",3,general,unknown,culturebank,1
1867,various public and social settings,3,general,unknown,culturebank,1
1868,preschool kids,3,dz,unknown,blend,1
1869,preschool kids in algeria,3,dz,unknown,blend,1
1870,beer,3,dz,unknown,blend,1
1871,beer with food,3,dz,unknown,blend,1
1872,beer in algeria,3,dz,unknown,blend,1
1873,snacks at malls,3,dz,unknown,blend,1
1874,shopping malls,3,dz,unknown,blend,1
1875,common snacks,3,dz,unknown,blend,1
1876,snacks at amusement parks,3,dz,unknown,blend,1
1877,algerian visitors,3,dz,unknown,blend,1
1878,afterschool sports,3,dz,unknown,blend,1
1879,popular afterschool sport,3,dz,unknown,blend,1
1880,physical activity,3,dz,unknown,blend,1
1881,education system,2,dz,unknown,blend,19
1882,afterschool activities,3,dz,unknown,blend,1
1883,private education,3,dz,unknown,blend,1
1884,gifted students,3,dz,unknown,blend,1
1885,for gifted students,3,dz,unknown,blend,1
1886,stuffed pigeon,3,dz,unknown,blend,1
1887,halloween celebration,3,dz,unknown,blend,1
1888,halloween activities,3,dz,unknown,blend,1
1889,new year's day,3,dz,unknown,blend,1
1890,fireworks displays,3,dz,unknown,blend,1
1891,church services,3,dz,unknown,blend,1
1892,local delicacies,3,dz,unknown,blend,1
1893,local ingredients,3,dz,unknown,blend,1
1894,"couscous, lamb, pastries",3,dz,unknown,blend,1
1895,with little kids,3,dz,unknown,blend,1
1896,outdoor place,3,dz,unknown,blend,1
1897,popular outdoor place,3,dz,unknown,blend,1
1898,families with young children,3,dz,unknown,blend,1
1899,family time together,3,dz,unknown,blend,1
1900,indoor activity,3,dz,unknown,blend,1
1901,popular indoor activity for families,3,dz,unknown,blend,1
1902,cafeteria,3,dz,unknown,blend,1
1903,cultural diversity,3,dz,unknown,blend,1
1904,team sport,3,dz,unknown,blend,1
1905,team events,3,dz,unknown,blend,1
1906,popular sport commentator,3,dz,unknown,blend,1
1907,sport commentator,3,dz,unknown,blend,1
1908,most popular in algeria,5,dz,unknown,blend,4
1909,sport commentary culture,3,dz,unknown,blend,1
1910,commentator,3,dz,unknown,blend,1
1911,sport commentary,3,dz,unknown,blend,1
1912,couscous,2,dz,unknown,blend,17
1913,couscous with honey,3,dz,unknown,blend,1
1914,sweet pastries,3,dz,unknown,blend,1
1915,on specific days,3,dz,unknown,blend,1
1916,weekly routine,3,dz,unknown,blend,1
1917,specific days,3,dz,unknown,blend,1
1918,hot drinks,3,dz,unknown,blend,1
1919,sugar and lemon,3,dz,unknown,blend,1
1920,young people from algeria,3,dz,unknown,blend,1
1921,unknown beverage,3,dz,unknown,blend,1
1922,fireworks display,5,dz,unknown,blend,4
1923,adobe walls and tiled roofs,3,dz,unknown,blend,1
1924,privacy and security,3,dz,unknown,blend,1
1925,seclusion,3,dz,unknown,blend,1
1926,dependent elderly,5,dz,unknown,blend,4
1927,multigenerational households,3,dz,unknown,blend,1
1928,dads,3,dz,unknown,blend,1
1929,algerian seniors,3,dz,unknown,blend,7
1930,boules,3,dz,unknown,blend,1
1931,kabaddi,3,dz,unknown,blend,1
1932,handball,3,dz,unknown,blend,1
1933,basketball,3,dz,unknown,blend,1
1934,most famous basketball player,3,dz,unknown,blend,1
1935,basketball player,3,dz,unknown,blend,1
1936,"team spirit, competition",3,dz,unknown,blend,1
1937,local tournaments,3,dz,unknown,blend,1
1938,hand knitting,3,dz,unknown,blend,1
1939,modesty and tradition,3,dz,unknown,blend,1
1940,contact sports,3,dz,unknown,blend,1
1941,algerian olympic achievements,3,dz,unknown,blend,1
1942,company dinners,3,dz,unknown,blend,1
1943,family and community,3,dz,unknown,blend,1
1944,dinners,3,dz,unknown,blend,1
1945,company get-together food,3,dz,unknown,blend,1
1946,company get-together,3,dz,unknown,blend,1
1947,after childbirth,3,dz,unknown,blend,1
1948,period,3,dz,unknown,blend,1
1949,giving flowers,3,dz,unknown,blend,1
1950,on parents' day,3,dz,unknown,blend,1
1951,something special,3,dz,unknown,blend,1
1952,first salary,3,dz,unknown,blend,1
1953,beginning of career,3,dz,unknown,blend,1
1954,"playgrounds, parks",3,dz,unknown,blend,1
1955,eid al-fitr and eid al-adha,3,dz,unknown,blend,1
1956,from parents,3,dz,unknown,blend,1
1957,children's autonomy,3,dz,unknown,blend,1
1958,children's independence,3,dz,unknown,blend,1
1959,for independence,3,dz,unknown,blend,1
1960,elderly parents,3,dz,unknown,blend,1
1961,"money, sweets, fruits",3,dz,unknown,blend,1
1962,respect for elders,3,dz,unknown,blend,1
1963,birth,3,dz,unknown,blend,1
1964,commemoration of birth,3,dz,unknown,blend,1
1965,algeria's society,3,dz,unknown,blend,1
1966,grand birthday celebrations,3,dz,unknown,blend,1
1967,age's birthday,3,dz,unknown,blend,1
1968,"textbooks, notes",3,dz,unknown,blend,1
1969,group study sessions,3,dz,unknown,blend,1
1970,preparation for exams,3,dz,unknown,blend,1
1971,dinner activities,3,dz,unknown,blend,1
1972,after-dinner studies,3,dz,unknown,blend,1
1973,required,3,dz,unknown,blend,1
1974,state-mandated,3,dz,unknown,blend,1
1975,middle or high students,3,dz,unknown,blend,1
1976,various subjects,3,dz,unknown,blend,1
1977,admission process,3,dz,unknown,blend,1
1978,socializing with peers,3,dz,unknown,blend,1
1979,required subjects,3,dz,unknown,blend,1
1980,region/country,3,dz,unknown,blend,1
1981,algerian education,3,dz,unknown,blend,1
1982,standardized testing,3,dz,unknown,blend,1
1983,unknown region within city,3,dz,unknown,blend,1
1984,cultural events,3,dz,unknown,blend,1
1985,most popular sport,3,dz,unknown,blend,1
1986,algerian upper class,3,dz,unknown,blend,1
1987,upper class,3,dz,unknown,blend,1
1988,unknown sport,3,dz,unknown,blend,1
1989,12:00-13:00,3,dz,unknown,blend,1
1990,1 hour,3,dz,unknown,blend,1
1991,taking lunch break during midday,3,dz,unknown,blend,1
1992,algerian workplace,3,dz,unknown,blend,1
1993,between 12:00 and 13:00,3,dz,unknown,blend,1
1994,"knife, fork, spoon",3,dz,unknown,blend,1
1995,soft drinks,3,dz,unknown,blend,1
1996,soup,3,dz,unknown,blend,1
1997,lamb or chicken,3,dz,unknown,blend,1
1998,bourekas,3,dz,unknown,blend,1
1999,kebabs,3,dz,unknown,blend,1
2000,mzid,3,dz,unknown,blend,1
2001,most biggest festival,3,dz,unknown,blend,1
2002,specific decorations,3,dz,unknown,blend,1
2003,major festival,3,dz,unknown,blend,1
2004,use of traditional symbols,3,dz,unknown,blend,1
2005,traditional symbols,3,dz,unknown,blend,1
2006,family honor,3,dz,unknown,blend,1
2007,modest dress,3,dz,unknown,blend,1
2008,limited sports,3,dz,unknown,blend,1
2009,national football league,3,dz,unknown,blend,1
2010,females in their 20s,3,dz,unknown,blend,1
2011,females in their 20s in algeria,3,dz,unknown,blend,1
2012,leisure activities of young women,3,dz,unknown,blend,1
2013,age group,3,dz,unknown,blend,1
2014,males in their 20s,3,dz,unknown,blend,1
2015,socializing with friends,3,dz,unknown,blend,1
2016,partying,3,dz,unknown,blend,1
2017,during working days,3,dz,unknown,blend,1
2018,"spices, vegetables, meat",3,dz,unknown,blend,1
2019,"cultural values of hospitality, community",3,dz,unknown,blend,1
2020,healthcare sector,3,dz,unknown,blend,1
2021,in algerian society,3,dz,unknown,blend,1
2022,doctors highly esteemed,3,dz,unknown,blend,1
2023,females in algeria,3,dz,unknown,blend,1
2024,certain occupations,3,dz,unknown,blend,7
2025,"teaching, nursing, and administrative roles",3,dz,unknown,blend,1
2026,societal norms,3,dz,unknown,blend,1
2027,occupation preference,3,dz,unknown,blend,1
2028,education and public service,3,dz,unknown,blend,1
2029,males in algeria,3,dz,unknown,blend,1
2030,cultural cuisine,3,dz,unknown,blend,1
2031,usual,3,dz,unknown,blend,1
2032,people from other countries,3,dz,unknown,blend,1
2033,picnic,3,dz,unknown,blend,1
2034,rest of the world,3,dz,unknown,blend,1
2035,cultural perception,3,dz,unknown,blend,1
2036,region and individual,3,dz,unknown,blend,1
2037,independence day activities,3,dz,unknown,blend,1
2038,parades and festivals,3,dz,unknown,blend,1
2039,public speeches,3,dz,unknown,blend,1
2040,national flags,3,dz,unknown,blend,1
2041,in front of house,3,dz,unknown,blend,1
2042,death,3,dz,unknown,blend,1
2043,funeral display,3,dz,unknown,blend,1
2044,honor deceased,3,dz,unknown,blend,1
2045,joy and happiness,3,dz,unknown,blend,1
2046,during lunar new year,3,dz,unknown,blend,1
2047,lunar new year,3,dz,unknown,blend,1
2048,souq shopping,3,dz,unknown,blend,1
2049,on graduation ceremony,3,dz,unknown,blend,1
2050,for students,3,dz,unknown,blend,1
2051,hot beverages,3,dz,unknown,blend,1
2052,specific fruits,3,dz,unknown,blend,1
2053,ramadan in algeria,3,dz,unknown,blend,1
2054,fast-food,3,dz,unknown,blend,1
2055,martial art sports,3,dz,unknown,blend,1
2056,national television,3,dz,unknown,blend,1
2057,popular sports in algeria,3,dz,unknown,blend,1
2058,sports on tv,3,dz,unknown,blend,1
2059,pandemic,3,dz,unknown,blend,1
2060,popularity of sports,3,dz,unknown,blend,1
2061,covid-19,3,dz,unknown,blend,1
2062,increase in virtual sports,3,dz,unknown,blend,1
2063,popular soccer coach,3,dz,unknown,blend,1
2064,soccer coach,3,dz,unknown,blend,1
2065,most popular position,3,dz,unknown,blend,1
2066,soccer teams,3,dz,unknown,blend,1
2067,famous rivalries,3,dz,unknown,blend,1
2068,rivalries,3,dz,unknown,blend,1
2069,other soccer supporters,3,dz,unknown,blend,1
2070,intense rivalry,3,dz,unknown,blend,1
2071,fan behavior,3,dz,unknown,blend,1
2072,famous rivalry,3,dz,unknown,blend,1
2073,algerian soccer fans,3,dz,unknown,blend,1
2074,famous male badminton players,3,dz,unknown,blend,1
2075,female badminton players,3,dz,unknown,blend,1
2076,government-supported sport,3,dz,unknown,blend,1
2077,one sport,3,dz,unknown,blend,1
2078,most support,3,dz,unknown,blend,1
2079,sports fields,3,dz,unknown,blend,1
2080,school sports activities,3,dz,unknown,blend,1
2081,cafe beverage,3,dz,unknown,blend,1
2082,hangover cure food,3,dz,unknown,blend,1
2083,nutritious ingredients,3,dz,unknown,blend,1
2084,algerian dining table,3,dz,unknown,blend,1
2085,soccer game,3,dz,unknown,blend,1
2086,sports viewing,3,dz,unknown,blend,1
2087,chips and dips,3,dz,unknown,blend,1
2088,most famous soccer players,3,dz,unknown,blend,1
2089,traditional algerian sports,3,dz,unknown,blend,1
2090,foot volleyball,3,dz,unknown,blend,1
2091,foot volleyball matches,3,dz,unknown,blend,1
2092,lunch time,3,dz,unknown,blend,1
2093,ideal for sports,3,dz,unknown,blend,1
2094,girls,3,dz,unknown,blend,1
2095,physical education sports,3,dz,unknown,blend,1
2096,physical education classes,3,dz,unknown,blend,1
2097,common sports for girls,3,dz,unknown,blend,1
2098,gender-specific sports in education,3,dz,unknown,blend,1
2099,sport participation,3,dz,unknown,blend,1
2100,region and culture,3,dz,unknown,blend,1
2101,popular volleyball player,3,dz,unknown,blend,1
2102,volleyball player,3,dz,unknown,blend,1
2103,algerian sports culture,3,dz,unknown,blend,1
2104,international football competitions,3,dz,unknown,blend,1
2105,biggest_soccer_rival,3,dz,unknown,blend,1
2106,athletes,4,dz,unknown,blend,5
2107,various sports,3,dz,unknown,blend,1
2108,chakchouka,3,dz,unknown,blend,1
2109,community gathering,3,dz,unknown,blend,1
2110,stadium atmosphere,3,dz,unknown,blend,1
2111,excitement,3,dz,unknown,blend,1
2112,track and field events,4,dz,unknown,blend,5
2113,middle-aged sports enthusiasts,3,dz,unknown,blend,1
2114,popular winter sports player,3,dz,unknown,blend,1
2115,winter sports,3,dz,unknown,blend,1
2116,few in algeria,3,dz,unknown,blend,1
2117,major winter sports infrastructure,3,dz,unknown,blend,1
2118,famous swimmers,3,dz,unknown,blend,1
2119,swimmer,3,dz,unknown,blend,1
2120,national athletes,3,dz,unknown,blend,1
2121,swimming competitions,3,dz,unknown,blend,1
2122,popular e-sports games,3,dz,unknown,blend,1
2123,e-sports games,3,dz,unknown,blend,1
2124,most popular sports in algeria,3,dz,unknown,blend,1
2125,symbolic food,3,dz,unknown,blend,1
2126,algerian couple,3,dz,unknown,blend,1
2127,wedding gift,3,dz,unknown,blend,1
2128,between bride and groom,3,dz,unknown,blend,1
2129,friend,3,dz,unknown,blend,1
2130,through gifts,3,dz,unknown,blend,1
2131,condolence offering,3,dz,unknown,blend,1
2132,funeral attendees,3,dz,unknown,blend,1
2133,respect for the deceased,3,dz,unknown,blend,1
2134,funeral parlors,3,dz,unknown,blend,1
2135,at funeral parlors,3,dz,unknown,blend,1
2136,funeral customs,3,dz,unknown,blend,1
2137,communal support,3,dz,unknown,blend,1
2138,in the morning,3,dz,unknown,blend,1
2139,(lunar) new year holiday,3,dz,unknown,blend,1
2140,on specific day,3,dz,unknown,blend,1
2141,specific day,3,dz,unknown,blend,1
2142,unknown from text,3,dz,unknown,blend,1
2143,algerian citizens,3,dz,unknown,blend,1
2144,causing congestion,3,dz,unknown,blend,1
2145,algerian government,3,dz,unknown,blend,1
2146,managing traffic on holiday,3,dz,unknown,blend,1
2147,special dishes,3,dz,unknown,blend,1
2148,unknown location,3,dz,unknown,blend,1
2149,08:00,3,dz,unknown,blend,1
2150,industry sector,3,dz,unknown,blend,1
2151,government employees,3,dz,unknown,blend,1
2152,09:00,3,dz,unknown,blend,1
2153,18:00,3,dz,unknown,blend,1
2154,government position,3,dz,unknown,blend,1
2155,stable company position,3,dz,unknown,blend,1
2156,self-employed work,3,dz,unknown,blend,1
2157,industry earnings,3,dz,unknown,blend,1
2158,indispensable ingredients,3,dz,unknown,blend,1
2159,harira soup,3,dz,unknown,blend,1
2160,"couscous, tagine, pastilla",3,dz,unknown,blend,1
2161,"hospitality, unity",3,dz,unknown,blend,1
2162,berber culinary tradition,3,dz,unknown,blend,1
2163,tourists/visitors fruit,3,dz,unknown,blend,1
2164,fruit type,3,dz,unknown,blend,1
2165,specifically,3,dz,unknown,blend,1
2166,offering fruit,3,dz,unknown,blend,1
2167,charity in algeria,3,dz,unknown,blend,1
2168,tea in algeria,3,dz,unknown,blend,1
2169,adding milk and sugar to coffee,3,dz,unknown,blend,1
2170,in algerian culture,3,dz,unknown,blend,1
2171,to coffee,3,dz,unknown,blend,1
2172,phyllo dough filled with meat or cheese,3,dz,unknown,blend,1
2173,christian algerians,3,dz,unknown,blend,1
2174,fasting period,3,dz,unknown,blend,1
2175,lent,3,dz,unknown,blend,1
2176,"moderation, sustenance",3,dz,unknown,blend,1
