source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
5344,5346,youth sports training,martial arts academies,manifests_in,1,blend
2,5347,algerian,stadium food consumption,manifests_in,1,blend
5347,5348,stadium food consumption,roasted chickpeas and peanuts,manifests_in,1,blend
2,5349,algerian,school sports day,manifests_in,1,blend
5349,5035,school sports day,football,manifests_in,1,blend
5349,5037,school sports day,athletics,manifests_in,1,blend
5349,5036,school sports day,handball,manifests_in,1,blend
5349,2445,school sports day,community celebration,contextualizes,1,blend
2,5350,algerian,middle-aged population sports participation,manifests_in,1,blend
5350,5035,middle-aged population sports participation,football,manifests_in,1,blend
5350,5336,middle-aged population sports participation,volleyball,manifests_in,1,blend
5350,5352,middle-aged population sports participation,walking and running,manifests_in,1,blend
2,5353,algerian,winter sports participation,manifests_in,1,blend
5353,5354,winter sports participation,athletic achievement recognition,influences,1,blend
2,5355,algerian,swimming excellence,manifests_in,1,blend
5355,5356,swimming excellence,competitive swimming,manifests_in,1,blend
2,5357,algerian,e-sports participation,manifests_in,1,blend
5357,5358,e-sports participation,competitive gaming culture,contextualizes,1,blend
2,5270,algerian,lunar new year celebration,manifests_in,2,blend
5270,5360,lunar new year celebration,symbolic food consumption,manifests_in,1,blend
5360,1,symbolic food consumption,food,contextualizes,1,blend
5361,5360,new year ritual,symbolic food consumption,influences,1,blend
2,5362,algerian,vacation leisure practices,manifests_in,1,blend
5362,5363,vacation leisure practices,domestic vacation destinations,manifests_in,1,blend
5363,5364,domestic vacation destinations,popular vacation spot,manifests_in,1,blend
0,5365,human,wedding gift exchange,manifests_in,2,blend
5365,2,wedding gift exchange,algerian,contextualizes,1,blend
2,5366,algerian,bride and groom gift customs,manifests_in,1,blend
5366,5367,bride and groom gift customs,jewelry and gold gifts,manifests_in,1,blend
3896,2,celebration,algerian,varies_by,6,blend
2,5368,algerian,wedding congratulations,manifests_in,1,blend
5368,5369,wedding congratulations,monetary gift or present,manifests_in,1,blend
2,5370,algerian,funeral mourning period,manifests_in,1,blend
30,5371,religion,islamic funeral rites,manifests_in,1,blend
5371,5370,islamic funeral rites,funeral mourning period,influences,1,blend
5370,5372,funeral mourning period,multi-day mourning observance,manifests_in,1,blend
0,5373,human,funeral rituals,manifests_in,3,blend
5373,2,funeral rituals,algerian,varies_by,2,blend
2,5374,algerian,condolence offering practice,manifests_in,1,blend
5374,5375,condolence offering practice,preparing food gifts,manifests_in,1,blend
5374,5376,condolence offering practice,respecting mourning customs,contextualizes,1,blend
2,959,algerian,funeral practices,manifests_in,1,blend
959,5378,funeral practices,food provision at funerals,manifests_in,1,blend
5378,5379,food provision at funerals,communal meals,contextualizes,1,blend
5270,5380,lunar new year celebration,morning rituals on new year,manifests_in,1,blend
2,5381,algerian,nationwide celebration,manifests_in,1,blend
5381,5382,nationwide celebration,mass travel and mobility,influences,1,blend
5382,5383,mass travel and mobility,traffic congestion peak,manifests_in,1,blend
0,5384,human,honeymoon tradition,manifests_in,2,blend
2,5384,algerian,honeymoon tradition,contextualizes,1,blend
5384,5386,honeymoon tradition,honeymoon destination choice,manifests_in,1,blend
5385,5386,leisure and travel,honeymoon destination choice,influences,1,blend
2,5388,algerian,national holiday celebration,manifests_in,1,blend
5388,5389,national holiday celebration,independence day,manifests_in,1,blend
5389,5390,independence day,july 5th commemoration,manifests_in,1,blend
2,35,algerian,ramadan fasting practice,manifests_in,1,blend
35,5391,ramadan fasting practice,ramadan food tradition,influences,1,blend
5391,5392,ramadan food tradition,algerian ramadan meals,manifests_in,1,blend
5393,5394,eid ul fitr celebration,festive meal preparation,manifests_in,1,blend
32,5393,ramadan observance,eid ul fitr celebration,contextualizes,1,blend
2,5394,algerian,festive meal preparation,manifests_in,1,blend
5394,1,festive meal preparation,food,originates_from,1,blend
2,5395,algerian,eid ul adha celebration,manifests_in,1,blend
5395,5396,eid ul adha celebration,festival food traditions,influences,1,blend
5396,5397,festival food traditions,lamb meat dishes,manifests_in,1,blend
2,5398,algerian,new year's day celebration,manifests_in,1,blend
5398,5399,new year's day celebration,public gathering places,manifests_in,1,blend
2,5400,algerian,eid celebration,manifests_in,1,blend
5400,89,eid celebration,family gathering,manifests_in,1,blend
89,5401,family gathering,home or compound,manifests_in,1,blend
0,5402,human,work life,manifests_in,2,blend
5402,2,work life,algerian,varies_by,1,blend
2,5403,algerian,weekend schedule,manifests_in,1,blend
5403,5404,weekend schedule,friday saturday weekend,manifests_in,1,blend
2,5405,algerian,work schedule norms,manifests_in,2,blend
5405,5406,work schedule norms,standard work start time,manifests_in,1,blend
5405,5407,work schedule norms,end of workday timing,manifests_in,1,blend
0,5408,human,employment security,manifests_in,2,blend
5408,2,employment security,algerian,contextualizes,1,blend
2,5409,algerian,public sector job preference,manifests_in,1,blend
5409,5410,public sector job preference,government employment stability,manifests_in,1,blend
5409,5411,public sector job preference,lifelong tenure expectation,manifests_in,1,blend
2,5412,algerian,commercial hub,manifests_in,1,blend
5412,5413,commercial hub,algiers city,manifests_in,1,blend
5412,5414,commercial hub,primary business center,contextualizes,1,blend
170,2,economy,algerian,varies_by,2,blend
2,5415,algerian,professional career advancement,manifests_in,1,blend
5415,5416,professional career advancement,high-paying industries,contextualizes,1,blend
2,5417,algerian,public corporation prominence,contextualizes,1,blend
5417,5418,public corporation prominence,sonatrach oil company,manifests_in,1,blend
2,5419,algerian,couscous preparation,manifests_in,1,blend
5419,5420,couscous preparation,steamed semolina grains,manifests_in,1,blend
375,5421,breakfast practices,traditional morning meal,manifests_in,1,blend
2,5422,algerian,meal timing practices,manifests_in,1,blend
5422,5423,meal timing practices,lunch hour,manifests_in,1,blend
2,5424,algerian,staple grains in meals,manifests_in,1,blend
5424,5425,staple grains in meals,bread and couscous,manifests_in,1,blend
2,5426,algerian,festive meal tradition,manifests_in,1,blend
5426,5427,festive meal tradition,couscous with meat,manifests_in,1,blend
5428,5426,celebration occasions,festive meal tradition,contextualizes,1,blend
3075,2,hospitality through food,algerian,contextualizes,1,blend
2,5429,algerian,welcoming visitors with fruit,manifests_in,1,blend
5429,5430,welcoming visitors with fruit,offering dates to tourists,manifests_in,1,blend
2,5431,algerian,charity practices,manifests_in,1,blend
5431,5432,charity practices,offering couscous as zakat,manifests_in,1,blend
2,5433,algerian,affordable food access,contextualizes,1,blend
5433,5434,affordable food access,fast food affordability,influences,1,blend
2,5435,algerian,tea drinking tradition,manifests_in,1,blend
5435,5436,tea drinking tradition,tea with pastries,manifests_in,1,blend
2,5437,algerian,coffee ritual,manifests_in,1,blend
5437,5438,coffee ritual,coffee with pastries,manifests_in,1,blend
2,5439,algerian,traditional cuisine,manifests_in,1,blend
5439,5419,traditional cuisine,couscous preparation,manifests_in,1,blend
5419,5440,couscous preparation,steamed semolina with vegetables,manifests_in,1,blend
2,5441,algerian,dipping sauce tradition,manifests_in,1,blend
5441,5442,dipping sauce tradition,harissa,manifests_in,1,blend
5443,5444,algerian christian,christian fasting practice,manifests_in,1,blend
5444,5445,christian fasting practice,fasting food consumption,contextualizes,1,blend
5445,5446,fasting food consumption,abstinence from meat,manifests_in,1,blend
2,5447,algerian,postpartum food tradition,manifests_in,1,blend
5447,5448,postpartum food tradition,ceremonial meal after birth,manifests_in,1,blend
0,5449,human,sport participation,manifests_in,2,blend
2,5450,algerian,female athletic achievement,contextualizes,1,blend
5450,5451,female athletic achievement,women in competitive sports,manifests_in,1,blend
2,5452,algerian,elementary exam preparation,manifests_in,1,blend
5452,5453,elementary exam preparation,home-based study practices,manifests_in,1,blend
2,5454,algerian,national examination system,manifests_in,1,blend
5454,5455,national examination system,grade level assessment,contextualizes,1,blend
2,5456,algerian,coffee and tea production,manifests_in,1,blend
5456,5457,coffee and tea production,regional agricultural specialization,contextualizes,1,blend
5456,5458,coffee and tea production,beverage trade and commerce,manifests_in,1,blend
5457,5459,regional agricultural specialization,social beverage consumption,influences,1,blend
2,5460,algerian,livestock industry,manifests_in,1,blend
5460,5461,livestock industry,pastoral work practices,originates_from,1,blend
5461,5462,pastoral work practices,regional livestock specialization,varies_by,1,blend
2,5463,algerian,desert livelihoods,manifests_in,1,blend
5463,5464,desert livelihoods,pastoral nomadism,manifests_in,1,blend
5463,5465,desert livelihoods,herding livestock,manifests_in,1,blend
2,5466,algerian,animal-based transportation,manifests_in,1,blend
5466,5467,animal-based transportation,donkey for trade and travel,manifests_in,1,blend
2,5468,algerian,children's entertainment,manifests_in,1,blend
5468,5469,children's entertainment,comic book reading,manifests_in,1,blend
5469,5470,comic book reading,popular children's comics,manifests_in,1,blend
2,5471,algerian,children's media consumption,manifests_in,2,blend
5471,5472,children's media consumption,youtube channels for children,manifests_in,1,blend
2,5473,algerian,media consumption,manifests_in,1,blend
5473,5474,media consumption,talk show entertainment,manifests_in,1,blend
5474,5475,talk show entertainment,family gathering around television,manifests_in,1,blend
515,5257,islamic holiday celebration,eid al-fitr observance,manifests_in,1,blend
73,5476,wedding celebration,seasonal marriage timing,varies_by,1,blend
5476,5477,seasonal marriage timing,peak wedding month,manifests_in,1,blend
2,5478,algerian,traditional music,manifests_in,1,blend
5478,5479,traditional music,musical instruments,manifests_in,1,blend
5479,5480,musical instruments,oud playing,manifests_in,1,blend
2,328,algerian,agriculture,manifests_in,1,blend
328,5482,agriculture,cereal production,manifests_in,1,blend
5482,5483,cereal production,wheat and barley,manifests_in,1,blend
2,5484,algerian,wheat-based staple foods,manifests_in,1,blend
5484,5485,wheat-based staple foods,bread culture,originates_from,1,blend
2,5486,algerian,hospitality through beverage,manifests_in,1,blend
5486,5487,hospitality through beverage,mint tea offered to guests,manifests_in,1,blend
0,5488,human,algerian food culture,manifests_in,3,blend
5488,2,algerian food culture,algerian,contextualizes,2,blend
2,5489,algerian,fish-based cooking tradition,manifests_in,1,blend
5489,5490,fish-based cooking tradition,chermoula fish preparation,manifests_in,1,blend
2,5491,algerian,seasonal food preferences,manifests_in,1,blend
5491,5492,seasonal food preferences,rainy weather eating,contextualizes,1,blend
5492,5493,rainy weather eating,warm comfort foods,manifests_in,1,blend
2,5494,algerian,hot weather beverage consumption,manifests_in,1,blend
5494,5495,hot weather beverage consumption,refreshing drink in summer,manifests_in,1,blend
2,5149,algerian,sport and recreation,manifests_in,1,blend
5149,5497,sport and recreation,indoor sports preference,contextualizes,1,blend
5497,5336,indoor sports preference,volleyball,manifests_in,1,blend
2,5498,algerian,male sport spectatorship,manifests_in,1,blend
5498,5499,male sport spectatorship,football watching,manifests_in,1,blend
2,5500,algerian,women,contextualizes,1,blend
5500,5502,women,women sport viewership preference,manifests_in,1,blend
5501,5502,sport spectatorship,women sport viewership preference,varies_by,1,blend
0,5503,human,algeria,contextualizes,3,blend
5503,5504,algeria,workplace beverage consumption,manifests_in,1,blend
5505,5504,coffee culture,workplace beverage consumption,influences,1,blend
5506,5504,social breaks at work,workplace beverage consumption,contextualizes,1,blend
2,5507,algerian,family reunion tradition,manifests_in,1,blend
5507,5508,family reunion tradition,eid celebration gathering,manifests_in,1,blend
2,5509,algerian,traditional games during holidays,manifests_in,1,blend
2,5510,algerian,family gathering practice,manifests_in,1,blend
5510,3942,family gathering practice,leisure and recreation,influences,1,blend
2,5512,algerian,traditional festival celebration,manifests_in,1,blend
5512,5513,traditional festival celebration,festival clothing,manifests_in,1,blend
5513,1470,festival clothing,traditional garments,manifests_in,1,blend
2,5514,algerian,festival accessories and dress,manifests_in,1,blend
5514,5515,festival accessories and dress,traditional clothing at celebrations,manifests_in,1,blend
2,5516,algerian,alcohol production,manifests_in,1,blend
5516,5517,alcohol production,wine regions,contextualizes,1,blend
2,5518,algerian,summer fruit consumption,manifests_in,1,blend
5518,5519,summer fruit consumption,seasonal eating practices,varies_by,1,blend
2,5520,algerian,coastal regions,manifests_in,1,blend
5520,5521,coastal regions,seafood cuisine,originates_from,1,blend
5521,5522,seafood cuisine,mediterranean fish dishes,manifests_in,1,blend
2,5523,algerian,skiing in algeria,manifests_in,1,blend
5523,5524,skiing in algeria,atlas mountains skiing,varies_by,1,blend
4979,5293,sport,martial arts practice,manifests_in,1,blend
2,5293,algerian,martial arts practice,contextualizes,1,blend
5293,5525,martial arts practice,popular martial artist,manifests_in,1,blend
2,5526,algerian,fast-growing sport engagement,manifests_in,1,blend
5526,5527,fast-growing sport engagement,sport adoption over decade,manifests_in,1,blend
2,5528,algerian,studying abroad,manifests_in,2,blend
5528,5529,studying abroad,destination country selection,contextualizes,1,blend
5045,5530,algerian family,household work participation,manifests_in,1,blend
5530,5531,household work participation,number of working members,contextualizes,1,blend
2,5532,algerian,childcare responsibility,manifests_in,1,blend
5532,5533,childcare responsibility,extended family involvement,manifests_in,1,blend
2,5534,algerian,men's beverage preferences,manifests_in,1,blend
5534,5535,men's beverage preferences,alcoholic drink consumption,varies_by,1,blend
2,5536,algerian,gender norms in algeria,manifests_in,1,blend
5536,5537,gender norms in algeria,women alcohol consumption,restricts,1,blend
5537,5538,women alcohol consumption,beverage preferences,manifests_in,1,blend
73,5539,wedding celebration,large guest attendance,manifests_in,1,blend
73,2471,wedding celebration,community gathering,honors,1,blend
2,5540,algerian,barbecue meat preferences,manifests_in,1,blend
5540,5541,barbecue meat preferences,lamb and beef,manifests_in,1,blend
2,5542,algerian,breakfast timing,manifests_in,1,blend
5542,5543,breakfast timing,morning meal schedule,manifests_in,1,blend
2,5544,algerian,late-night snacking,manifests_in,1,blend
5544,5545,late-night snacking,sweet pastries and dates,manifests_in,1,blend
5544,5546,late-night snacking,savory breads and cheese,manifests_in,1,blend
2,5547,algerian,spicy food tradition,manifests_in,1,blend
5547,5548,spicy food tradition,harissa-based dishes,manifests_in,1,blend
5548,5549,harissa-based dishes,maklouba,manifests_in,1,blend
2,5550,algerian,alcohol consumption practices,manifests_in,1,blend
5550,5551,alcohol consumption practices,savory snacks with spirits,manifests_in,1,blend
2,5552,algerian,harissa use in cooking,manifests_in,1,blend
5552,5553,harissa use in cooking,harissa paste,manifests_in,1,blend
2,5554,algerian,warm comfort foods in winter,manifests_in,1,blend
5554,5183,warm comfort foods in winter,harira soup,manifests_in,1,blend
5554,5555,warm comfort foods in winter,chorba,manifests_in,1,blend
2,4011,algerian,alcohol consumption,contextualizes,1,blend
4011,5556,alcohol consumption,brand recognition,manifests_in,1,blend
2,5557,algerian,sick food practices,manifests_in,1,blend
5558,5559,health and wellness,healing through food,manifests_in,1,blend
5557,5559,sick food practices,healing through food,influences,1,blend
2,5560,algerian,ready-to-eat food consumption,contextualizes,1,blend
5560,5561,ready-to-eat food consumption,supermarket prepared foods,manifests_in,1,blend
5562,5560,convenience shopping,ready-to-eat food consumption,influences,1,blend
2,5563,algerian,sports cinema tradition,manifests_in,1,blend
5563,5564,sports cinema tradition,famous algerian sports films,manifests_in,1,blend
2,5565,algerian,extreme sports aspirations,contextualizes,1,blend
5565,5566,extreme sports aspirations,adventure seeking behavior,manifests_in,1,blend
5565,5567,extreme sports aspirations,popular extreme sport interest,manifests_in,1,blend
4979,2,sport,algerian,manifests_in,1,blend
2,5568,algerian,track and field competitions,manifests_in,1,blend
5568,5569,track and field competitions,popular athletic events,manifests_in,1,blend
2,5570,algerian,gymnastics competition viewership,manifests_in,1,blend
5570,5571,gymnastics competition viewership,popular gymnastics events,contextualizes,1,blend
2,5572,algerian,table tennis in algeria,contextualizes,1,blend
5572,5573,table tennis in algeria,algerian table tennis players,manifests_in,1,blend
2,5574,algerian,sports viewership,manifests_in,1,blend
5574,5575,sports viewership,winter olympics interest,contextualizes,1,blend
5575,5576,winter olympics interest,popular winter sports watching,manifests_in,1,blend
2,5577,algerian,boxing tradition,manifests_in,1,blend
5577,5578,boxing tradition,professional boxing,manifests_in,1,blend
2,5579,algerian,sport and athletics,manifests_in,1,blend
5579,5580,sport and athletics,track and field,manifests_in,1,blend
5580,5581,track and field,athletic achievement,honors,1,blend
2,5582,algerian,parental aspirations,manifests_in,1,blend
5582,5583,parental aspirations,career expectations for children,manifests_in,1,blend
5583,5584,career expectations for children,prestigious professions,influences,1,blend
5584,5585,prestigious professions,government employment,manifests_in,1,blend
5584,5586,prestigious professions,technical skilled trades,manifests_in,1,blend
0,5587,human,workplace practices,manifests_in,2,blend
5587,2,workplace practices,algerian,varies_by,1,blend
2,5588,algerian,office software usage,manifests_in,1,blend
5588,5589,office software usage,microsoft office suite,manifests_in,1,blend
2,5590,algerian,productivity tools adoption,manifests_in,1,blend
2,5591,algerian,trade and commerce,manifests_in,1,blend
5591,5592,trade and commerce,port cities import export,contextualizes,1,blend
5592,5593,port cities import export,algiers port hub,manifests_in,1,blend
5592,5594,port cities import export,oran commercial center,manifests_in,1,blend
2,5595,algerian,e-commerce industry,manifests_in,1,blend
5595,5596,e-commerce industry,digital work practices,influences,1,blend
5596,5597,digital work practices,platform-based commerce,manifests_in,1,blend
2,5598,algerian,probation period before employment,manifests_in,1,blend
5598,5599,probation period before employment,one month trial contract,manifests_in,1,blend
2,5600,algerian,entrepreneurship practices,manifests_in,1,blend
5600,5601,entrepreneurship practices,young people business entry,contextualizes,1,blend
5601,5602,young people business entry,industry selection,influences,1,blend
2,5603,algerian,remote family communication,manifests_in,1,blend
5603,5604,remote family communication,phone calls and messaging,manifests_in,1,blend
2,5605,algerian,family travel accommodation,manifests_in,1,blend
5605,5606,family travel accommodation,shared housing rentals,manifests_in,1,blend
0,1060,human,family meal practices,manifests_in,2,blend
1060,2,family meal practices,algerian,varies_by,1,blend
2,5608,algerian,fruit preparation for dinners,manifests_in,1,blend
5608,5609,fruit preparation for dinners,dates in family meals,contextualizes,1,blend
2,5610,algerian,university education system,contextualizes,1,blend
5610,5611,university education system,weekly class hours,manifests_in,1,blend
2,5612,algerian,public high school access,manifests_in,1,blend
5612,5613,public high school access,tuition fee structure,contextualizes,1,blend
2,5614,algerian,university curriculum standardization,manifests_in,1,blend
5614,5615,university curriculum standardization,compulsory course requirements,manifests_in,1,blend
2,5616,algerian,high school class structure,manifests_in,1,blend
5616,5617,high school class structure,average class size,manifests_in,1,blend
2,5618,algerian,major selection based on employability,contextualizes,1,blend
5618,5619,major selection based on employability,engineering and technical fields,manifests_in,1,blend
5620,5618,employment outcomes prioritization,major selection based on employability,influences,1,blend
2,5621,algerian,university student culture,manifests_in,1,blend
5621,5622,university student culture,student clubs and organizations,manifests_in,1,blend
5622,5623,student clubs and organizations,popular club types,varies_by,1,blend
2,5624,algerian,university student housing,manifests_in,1,blend
5624,5625,university student housing,family home residence,varies_by,1,blend
5624,5626,university student housing,university dormitories,varies_by,1,blend
5624,5627,university student housing,private rental accommodation,varies_by,1,blend
2,5628,algerian,middle school class structure,manifests_in,1,blend
5628,5629,middle school class structure,class period duration,contextualizes,1,blend
575,2,leisure,algerian,varies_by,2,blend
2,5630,algerian,retired women leisure,contextualizes,1,blend
5630,5631,retired women leisure,social visiting and gatherings,manifests_in,1,blend
5630,5632,retired women leisure,family time and childcare,manifests_in,1,blend
5630,5633,retired women leisure,handicrafts and embroidery,manifests_in,1,blend
2,5634,algerian,retired men leisure,manifests_in,1,blend
5634,5635,retired men leisure,social gathering and conversation,originates_from,1,blend
5635,5636,social gathering and conversation,café culture,manifests_in,1,blend
5635,5637,social gathering and conversation,card games and games of chance,manifests_in,1,blend
5634,5638,retired men leisure,family time and storytelling,balances,1,blend
5279,5639,religious site visitation,eid al-fitr celebrations,manifests_in,1,blend
5279,129,religious site visitation,eid al-adha observance,manifests_in,1,blend
5279,5641,religious site visitation,ramadan pilgrimage,manifests_in,1,blend
2,5642,algerian,gift giving practices,manifests_in,1,blend
5642,5643,gift giving practices,housewarming celebration,contextualizes,1,blend
5643,5644,housewarming celebration,household items as gifts,manifests_in,1,blend
5645,5643,hospitality and welcome,housewarming celebration,honors,1,blend
2,5646,algerian,wedding ceremony timing,manifests_in,1,blend
5646,5647,wedding ceremony timing,evening wedding start time,manifests_in,1,blend
2,5648,algerian,festival hosting,manifests_in,1,blend
5648,5649,festival hosting,algerian city festivals,manifests_in,1,blend
5649,5650,algerian city festivals,leisure celebration,contextualizes,1,blend
73,5651,wedding celebration,formal clothing choice,contextualizes,1,blend
5651,5652,formal clothing choice,white and bright colors,manifests_in,1,blend
2,5653,algerian,funeral attire norms,manifests_in,1,blend
5653,5654,funeral attire norms,dark clothing at funerals,contextualizes,1,blend
5654,5655,dark clothing at funerals,black or dark garments,manifests_in,1,blend
1,2,food,algerian,originates_from,3,blend
2,5656,algerian,cinema snacking,manifests_in,1,blend
5656,4930,cinema snacking,roasted chickpeas,manifests_in,1,blend
2,5657,algerian,snack food preferences,manifests_in,1,blend
5657,5658,snack food preferences,chip and crisp flavours,manifests_in,1,blend
2,5659,algerian,celebrity chef culture,manifests_in,1,blend
5659,5660,celebrity chef culture,culinary prominence,contextualizes,1,blend
5660,5661,culinary prominence,media representation of cuisine,influences,1,blend
2,5662,algerian,cost-effective quick meals,contextualizes,1,blend
5663,5662,economic necessity,cost-effective quick meals,influences,1,blend
2,5664,algerian,cooking shows,manifests_in,1,blend
5664,5665,cooking shows,culinary media consumption,contextualizes,1,blend
2,5666,algerian,chocolate consumption,manifests_in,1,blend
5666,5667,chocolate consumption,popular chocolate brand,manifests_in,1,blend
2,5668,algerian,cheese consumption,manifests_in,1,blend
5668,5669,cheese consumption,jben cheese,manifests_in,1,blend
2,5670,algerian,algerian food preferences,manifests_in,1,blend
5670,5671,algerian food preferences,vegetable consumption patterns,contextualizes,1,blend
5671,5672,vegetable consumption patterns,disliked vegetables in algeria,manifests_in,1,blend
2,5673,algerian,food court dining,manifests_in,1,blend
5673,5674,food court dining,shawarma and kebab,manifests_in,1,blend
2,5675,algerian,fan cheering practices,manifests_in,1,blend
5675,5676,fan cheering practices,drums and percussion,manifests_in,1,blend
5675,5677,fan cheering practices,flag waving,manifests_in,1,blend
5675,5678,fan cheering practices,vocal chants,manifests_in,1,blend
2,5679,algerian,live game attendance,manifests_in,1,blend
5679,5680,live game attendance,fan support items,contextualizes,1,blend
5680,5681,fan support items,flags and banners,manifests_in,1,blend
5681,5682,flags and banners,national pride expression,honors,1,blend
2,5683,algerian,stadium culture,manifests_in,1,blend
5683,5684,stadium culture,stade 5 juillet 1962,manifests_in,1,blend
2,5685,algerian,paralympic athletics,manifests_in,1,blend
5685,5686,paralympic athletics,disability sports achievement,honors,1,blend
2,5687,algerian,sports culture,manifests_in,1,blend
5687,5688,sports culture,sporting chants tradition,contextualizes,1,blend
5688,5690,sporting chants tradition,stadium vocal expression,manifests_in,1,blend
5689,5690,fan engagement practices,stadium vocal expression,influences,1,blend
0,5691,human,work flexibility,manifests_in,2,blend
5691,5692,work flexibility,algerian labor practices,contextualizes,1,blend
5692,5693,algerian labor practices,flexible hour industries,manifests_in,1,blend
5693,5694,flexible hour industries,informal sector employment,originates_from,1,blend
5693,5695,flexible hour industries,tech and services sector,varies_by,1,blend
2,5696,algerian,entrepreneurship and business success,manifests_in,1,blend
5696,5697,entrepreneurship and business success,prominent entrepreneur recognition,manifests_in,1,blend
2,5698,algerian,domestic space organization,manifests_in,1,blend
5698,5699,domestic space organization,back garden features,manifests_in,1,blend
0,5045,human,algerian family,manifests_in,4,blend
5045,5701,algerian family,family prominence,contextualizes,1,blend
5701,5702,family prominence,historical significance,influences,1,blend
2,5703,algerian,family naming patterns,manifests_in,1,blend
5703,5704,family naming patterns,common family names,manifests_in,1,blend
5704,5705,common family names,surname frequency distribution,manifests_in,1,blend
2,5706,algerian,family religious practice,manifests_in,1,blend
5706,5707,family religious practice,islam,contextualizes,1,blend
5707,5708,islam,muslim families,manifests_in,1,blend
30,2,religion,algerian,influences,1,blend
2,5709,algerian,foreign language use in families,manifests_in,1,blend
5709,5710,foreign language use in families,french language,manifests_in,1,blend
2,5711,algerian,family emigration,manifests_in,1,blend
5711,5712,family emigration,emigration destination choice,manifests_in,1,blend
2,5713,algerian,school discipline systems,manifests_in,1,blend
5713,5714,school discipline systems,behavioral consequences,manifests_in,1,blend
2,5715,algerian,literature curriculum in schools,manifests_in,1,blend
5715,5716,literature curriculum in schools,studying canonical writers,manifests_in,1,blend
2,5717,algerian,high school academic calendar,manifests_in,1,blend
5717,5718,high school academic calendar,school breaks in academic year,manifests_in,1,blend
2,5719,algerian,student study practices,manifests_in,1,blend
5719,5720,student study practices,online learning resources,manifests_in,1,blend
2,5721,algerian,university semester structure,manifests_in,1,blend
5721,5722,university semester structure,teaching weeks per semester,manifests_in,1,blend
0,5723,human,holiday season travel,manifests_in,2,blend
2,5723,algerian,holiday season travel,contextualizes,1,blend
5723,5724,holiday season travel,airport congestion during holidays,manifests_in,1,blend
5724,5725,airport congestion during holidays,seasonal migration patterns,originates_from,1,blend
2,5726,algerian,theatrical performances,manifests_in,1,blend
5726,5727,theatrical performances,regional theatrical tradition,varies_by,1,blend
2,5728,algerian,historic landmark visitation,manifests_in,1,blend
5728,5729,historic landmark visitation,cultural heritage appreciation,influences,1,blend
2,5730,algerian,leisure and tourism,manifests_in,1,blend
5730,5731,leisure and tourism,hotel hospitality,manifests_in,1,blend
5731,5732,hotel hospitality,famous hotel brands,manifests_in,1,blend
2,5733,algerian,breakfast culture,manifests_in,1,blend
5733,5734,breakfast culture,grab-and-go breakfast,contextualizes,1,blend
2,5735,algerian,youth food preferences,varies_by,1,blend
5735,5736,youth food preferences,modern urban eating,contextualizes,1,blend
2,1,algerian,food,manifests_in,3,blend
1,5737,food,festival consumption practices,contextualizes,1,blend
5737,5738,festival consumption practices,alcoholic beverages at celebrations,manifests_in,1,blend
2,5739,algerian,morning beverage tradition,manifests_in,1,blend
5739,5437,morning beverage tradition,coffee ritual,originates_from,1,blend
0,5741,human,algerian food practices,manifests_in,2,blend
5741,2,algerian food practices,algerian,contextualizes,1,blend
2,5742,algerian,traditional dessert culture,manifests_in,1,blend
5742,5743,traditional dessert culture,baklava and pastries,manifests_in,1,blend
2,5744,algerian,racket sports,manifests_in,1,blend
5744,5745,racket sports,popular athletic engagement,contextualizes,1,blend
5745,5746,popular athletic engagement,table tennis preference,manifests_in,1,blend
2,5580,algerian,track and field,manifests_in,1,blend
5580,5747,track and field,middle distance running,manifests_in,1,blend
5338,5748,football passion,fifa world cup,manifests_in,1,blend
5338,5749,football passion,african cup of nations,manifests_in,1,blend
2,5750,algerian,work break duration norms,manifests_in,1,blend
5750,5751,work break duration norms,short work breaks,manifests_in,1,blend
2,5752,algerian,work compensation norms,manifests_in,1,blend
5752,5753,work compensation norms,underpaid occupations,contextualizes,1,blend
5753,5754,underpaid occupations,public sector employment,manifests_in,1,blend
0,5755,human,easter celebration,manifests_in,2,blend
5755,2,easter celebration,algerian,contextualizes,1,blend
2,5756,algerian,easter food traditions,manifests_in,1,blend
5756,5757,easter food traditions,festive meat dishes,manifests_in,1,blend
2,5758,algerian,music preferences,manifests_in,1,blend
5759,5758,elderly population,music preferences,varies_by,1,blend
5758,5760,music preferences,leisure and entertainment,manifests_in,1,blend
2,5761,algerian,mourning beverage offering,manifests_in,1,blend
5761,5286,mourning beverage offering,coffee or mint tea,manifests_in,1,blend
73,5762,wedding celebration,hospitality through beverages,contextualizes,1,blend
5762,5763,hospitality through beverages,coffee service at weddings,manifests_in,1,blend
2,5764,algerian,couscous preparation and consumption,manifests_in,1,blend
5764,4942,couscous preparation and consumption,couscous,manifests_in,1,blend
2,5765,algerian,age-based food preferences,contextualizes,1,blend
5765,5766,age-based food preferences,traditional bitter herbs and offal,manifests_in,1,blend
2,5767,algerian,traditional cooking methods,contextualizes,1,blend
5767,5768,traditional cooking methods,tajine pot use,manifests_in,1,blend
2,5769,algerian,vegetable consumption practices,manifests_in,1,blend
5769,5770,vegetable consumption practices,tomato as staple vegetable,manifests_in,1,blend
2,5771,algerian,horse racing,manifests_in,1,blend
5771,5772,horse racing,racing horses,manifests_in,1,blend
99,5773,wedding ceremony,venue selection,contextualizes,1,blend
